Customer_ID,Item_ID,Feedback_Text,Rating,Submission_Timestamp,Feedback_Category
1753,3,Service was slow.,5,2023-09-26 05:48:34,Ambience
1219,22,Delicious!,5,2023-01-13 07:59:21,Value for Money
1637,11,Service was slow.,5,2023-10-14 15:45:17,Food Quality
1057,15,Delicious!,2,2023-10-05 09:20:21,Food Quality
1659,22,Needs improvement.,1,2023-03-19 15:10:33,Value for Money
1475,5,Could be better.,3,2023-04-07 15:11:06,Service
1455,20,Loved it!,2,2023-08-15 01:20:53,Service
1828,10,Needs improvement.,2,2023-10-02 10:30:15,Food Quality
1894,12,Could be better.,1,2023-03-27 12:37:15,Service
1360,15,Delicious!,4,2023-07-15 05:47:53,Ambience
1934,17,Could be better.,2,2023-01-26 00:46:07,Ambience
1000,10,Delicious!,4,2023-01-05 02:05:54,Value for Money
1386,6,Needs improvement.,4,2023-03-19 19:55:05,Value for Money
1972,18,Great experience!,5,2023-08-23 03:42:05,Service
1347,13,Great experience!,1,2023-07-13 12:28:18,Food Quality
1189,3,Could be better.,4,2023-12-29 17:26:11,Value for Money
1504,10,Great experience!,1,2023-05-25 21:23:06,Ambience
1190,14,Delicious!,5,2023-08-30 15:32:50,Value for Money
1507,6,Service was slow.,1,2023-01-12 10:25:39,Value for Money
1368,3,Delicious!,2,2023-03-23 21:08:54,Ambience
1408,16,Service was slow.,4,2023-12-17 15:36:35,Food Quality
1823,7,Needs improvement.,1,2023-10-30 15:17:19,Value for Money
1928,20,Loved it!,3,2023-08-27 04:11:22,Value for Money
1933,14,Service was slow.,1,2023-01-10 23:40:40,Value for Money
1116,9,Great experience!,4,2023-06-29 02:21:47,Service
1133,15,Delicious!,5,2023-04-27 13:27:34,Value for Money
1057,21,Needs improvement.,5,2023-12-24 13:53:59,Ambience
1555,3,Great experience!,4,2023-07-26 11:59:44,Food Quality
1684,2,Needs improvement.,2,2023-11-01 01:54:08,Food Quality
1671,2,Loved it!,2,2023-07-16 21:35:15,Ambience
1172,3,Delicious!,5,2023-01-06 08:05:23,Service
1828,18,Could be better.,5,2023-01-08 19:30:26,Ambience
1814,14,Delicious!,4,2023-09-01 12:56:07,Food Quality
1148,20,Loved it!,2,2023-03-29 05:36:09,Ambience
1079,18,Delicious!,5,2023-05-25 15:44:52,Service
1885,10,Could be better.,2,2023-03-05 09:37:16,Food Quality
1212,2,Service was slow.,5,2023-06-26 12:10:43,Service
1202,22,Needs improvement.,1,2023-06-12 09:38:19,Ambience
1763,1,Could be better.,3,2023-01-19 14:02:33,Value for Money
1228,4,Great experience!,1,2023-11-26 06:36:14,Ambience
1675,14,Loved it!,5,2023-06-02 05:48:52,Service
1226,1,Service was slow.,3,2023-06-18 05:06:13,Ambience
1658,14,Great experience!,3,2023-07-23 12:30:57,Value for Money
1531,16,Great experience!,5,2023-03-18 18:56:27,Service
1440,22,Loved it!,5,2023-08-31 00:14:20,Ambience
1401,14,Service was slow.,2,2023-09-12 17:43:27,Service
1046,20,Great experience!,5,2023-11-16 13:11:57,Service
1232,3,Great experience!,4,2023-04-02 16:05:38,Food Quality
1304,3,Service was slow.,5,2023-11-30 10:25:16,Food Quality
1525,9,Delicious!,4,2023-01-25 22:33:49,Service
1142,6,Great experience!,5,2023-03-08 21:12:09,Ambience
1414,13,Needs improvement.,2,2023-05-19 16:19:14,Ambience
1512,21,Service was slow.,4,2023-03-03 06:22:29,Ambience
1372,2,Great experience!,1,2023-10-31 05:33:33,Value for Money
1565,8,Loved it!,4,2023-02-02 05:36:16,Service
1885,21,Could be better.,2,2023-06-30 21:27:12,Service
1258,2,Needs improvement.,4,2023-04-07 21:20:24,Value for Money
1655,4,Could be better.,5,2023-11-23 22:59:47,Service
1470,15,Could be better.,5,2023-04-13 07:43:18,Service
1952,4,Great experience!,2,2023-10-28 18:09:40,Value for Money
1970,13,Needs improvement.,3,2023-07-09 04:54:35,Food Quality
1011,12,Needs improvement.,5,2023-09-08 10:09:59,Service
1329,13,Delicious!,1,2023-07-01 23:52:26,Value for Money
1735,14,Could be better.,2,2023-02-26 20:31:42,Ambience
1783,20,Needs improvement.,4,2023-04-05 01:21:33,Food Quality
1967,18,Delicious!,4,2023-08-18 19:04:03,Ambience
1357,6,Service was slow.,1,2023-05-02 21:56:00,Service
1971,11,Delicious!,5,2023-01-02 17:14:30,Food Quality
1407,2,Loved it!,2,2023-05-05 03:27:11,Value for Money
1667,19,Great experience!,1,2023-08-31 10:49:32,Service
1372,19,Service was slow.,5,2023-07-02 13:40:47,Value for Money
1007,5,Service was slow.,2,2023-06-08 13:17:29,Food Quality
1121,19,Loved it!,4,2023-07-20 03:46:51,Ambience
1347,2,Delicious!,2,2023-12-01 22:53:04,Service
1675,10,Great experience!,3,2023-08-07 09:07:22,Service
1089,2,Delicious!,2,2023-04-14 02:38:41,Value for Money
1647,11,Needs improvement.,3,2023-08-21 06:18:40,Food Quality
1697,18,Delicious!,2,2023-12-19 14:07:28,Value for Money
1315,15,Service was slow.,3,2023-10-08 00:18:08,Food Quality
1177,9,Great experience!,4,2023-05-09 09:18:43,Service
1539,19,Delicious!,5,2023-05-08 17:23:14,Food Quality
1731,9,Great experience!,3,2023-06-10 15:49:44,Service
1868,3,Great experience!,3,2023-12-19 12:51:35,Food Quality
1040,21,Needs improvement.,4,2023-10-15 19:40:50,Ambience
1739,9,Needs improvement.,3,2023-01-28 23:54:14,Food Quality
1703,14,Service was slow.,1,2023-11-23 21:58:55,Ambience
1922,19,Loved it!,4,2023-09-12 21:13:23,Food Quality
1501,7,Great experience!,1,2023-03-25 21:38:48,Food Quality
1958,16,Loved it!,4,2023-10-25 10:21:14,Value for Money
1144,16,Service was slow.,3,2023-07-03 20:44:13,Value for Money
1200,1,Great experience!,1,2023-06-19 19:51:31,Service
1928,4,Great experience!,3,2023-03-25 07:12:58,Value for Money
1723,4,Could be better.,4,2023-02-20 17:47:58,Food Quality
1460,7,Loved it!,3,2023-12-10 18:48:57,Value for Money
1731,8,Delicious!,1,2023-01-14 01:49:36,Food Quality
1751,17,Needs improvement.,1,2023-10-16 05:21:05,Ambience
1924,5,Delicious!,3,2023-08-08 14:35:33,Food Quality
1908,7,Loved it!,2,2023-09-24 10:06:59,Service
1557,20,Needs improvement.,4,2023-01-14 13:15:34,Ambience
1546,20,Delicious!,4,2023-07-30 06:51:06,Service
1252,4,Could be better.,3,2023-01-30 03:42:10,Service
1389,6,Needs improvement.,2,2023-03-18 10:29:29,Service
1593,7,Great experience!,1,2023-11-22 21:52:38,Value for Money
1882,18,Delicious!,5,2023-07-24 03:09:11,Service
1255,5,Needs improvement.,5,2023-03-02 06:26:29,Ambience
1708,20,Could be better.,3,2023-11-07 13:47:37,Food Quality
1814,3,Needs improvement.,2,2023-11-14 09:39:13,Service
1920,7,Needs improvement.,2,2023-04-06 09:36:21,Ambience
1449,22,Could be better.,4,2023-01-22 16:02:35,Service
1009,14,Delicious!,1,2023-04-02 11:43:38,Food Quality
1823,7,Service was slow.,2,2023-11-19 14:40:59,Ambience
1797,5,Delicious!,5,2023-01-11 13:46:46,Ambience
1241,22,Loved it!,1,2023-08-18 00:19:03,Food Quality
1250,5,Could be better.,1,2023-11-05 18:03:44,Ambience
1876,2,Delicious!,3,2023-10-19 11:12:44,Food Quality
1004,21,Needs improvement.,2,2023-12-30 14:51:16,Ambience
1118,22,Could be better.,3,2023-05-07 12:01:32,Ambience
1800,6,Great experience!,2,2023-12-10 08:45:33,Food Quality
1373,15,Delicious!,4,2023-01-24 12:37:37,Food Quality
1064,21,Could be better.,3,2023-03-17 02:59:11,Ambience
1145,10,Delicious!,3,2023-03-25 14:00:27,Ambience
1223,7,Could be better.,5,2023-03-15 12:52:56,Food Quality
1238,5,Needs improvement.,3,2023-10-02 23:49:14,Value for Money
1176,1,Great experience!,2,2023-12-05 07:40:36,Food Quality
1778,13,Great experience!,5,2023-08-21 06:13:23,Ambience
1852,21,Loved it!,3,2023-09-17 14:29:32,Ambience
1281,18,Could be better.,3,2023-03-02 03:54:15,Ambience
1062,13,Delicious!,4,2023-04-22 18:13:32,Food Quality
1216,21,Great experience!,3,2023-11-03 12:00:02,Ambience
1853,21,Great experience!,1,2023-10-06 07:40:40,Value for Money
1826,18,Service was slow.,5,2023-05-28 08:51:58,Service
1794,5,Service was slow.,1,2023-01-22 11:02:46,Value for Money
1688,13,Great experience!,5,2023-12-28 11:02:47,Food Quality
1460,4,Could be better.,4,2023-11-14 06:54:22,Ambience
1928,17,Loved it!,3,2023-12-26 06:40:05,Food Quality
1609,3,Great experience!,3,2023-01-05 08:47:05,Service
1104,17,Needs improvement.,3,2023-06-17 20:02:29,Food Quality
1098,11,Delicious!,5,2023-12-12 08:47:07,Ambience
1510,21,Loved it!,3,2023-06-09 08:22:29,Service
1384,20,Needs improvement.,1,2023-05-29 09:24:51,Service
1404,21,Loved it!,3,2023-09-03 17:28:59,Ambience
1822,4,Needs improvement.,4,2023-03-15 03:52:17,Ambience
1517,2,Delicious!,1,2023-04-10 19:17:22,Ambience
1475,20,Delicious!,3,2023-11-11 17:20:24,Food Quality
1976,16,Service was slow.,3,2023-07-18 09:34:23,Value for Money
1708,18,Could be better.,2,2023-09-30 09:51:29,Food Quality
1862,8,Needs improvement.,5,2023-01-06 04:42:15,Food Quality
1644,3,Service was slow.,1,2023-08-13 22:38:22,Value for Money
1869,9,Needs improvement.,2,2023-03-02 16:07:10,Ambience
1770,20,Service was slow.,4,2023-03-08 19:36:05,Ambience
1436,6,Delicious!,5,2023-11-10 01:20:51,Value for Money
1022,10,Loved it!,1,2023-12-26 23:46:36,Value for Money
1996,21,Service was slow.,3,2023-09-17 12:10:36,Food Quality
1564,10,Needs improvement.,1,2023-10-02 16:17:35,Service
1676,13,Needs improvement.,3,2023-05-11 17:51:07,Value for Money
1713,17,Could be better.,5,2023-05-02 03:24:07,Food Quality
1457,9,Delicious!,3,2023-11-05 07:17:22,Service
1082,17,Needs improvement.,4,2023-10-28 19:11:36,Ambience
1144,9,Great experience!,3,2023-08-05 15:48:57,Ambience
1084,9,Loved it!,4,2023-11-23 02:55:23,Food Quality
1077,1,Service was slow.,5,2023-05-09 05:19:31,Food Quality
1456,2,Could be better.,5,2023-05-12 02:48:34,Value for Money
1877,16,Loved it!,1,2023-04-04 16:29:27,Ambience
1000,1,Delicious!,4,2023-10-06 19:17:57,Food Quality
1050,10,Could be better.,4,2023-04-27 13:39:33,Ambience
1684,18,Service was slow.,2,2023-10-13 04:36:10,Ambience
1716,8,Service was slow.,2,2023-09-29 20:24:37,Value for Money
1771,21,Great experience!,2,2023-01-10 12:19:00,Service
1445,11,Delicious!,3,2023-05-27 18:49:17,Value for Money
1448,2,Could be better.,2,2023-08-25 06:46:45,Food Quality
1880,8,Could be better.,4,2023-11-17 00:48:29,Value for Money
1487,22,Needs improvement.,3,2023-05-18 15:15:32,Value for Money
1799,8,Great experience!,5,2023-12-04 01:23:11,Ambience
1033,17,Great experience!,1,2023-10-08 15:26:53,Value for Money
1347,15,Could be better.,2,2023-04-05 11:36:06,Food Quality
1094,17,Could be better.,5,2023-06-12 12:29:08,Service
1071,13,Loved it!,4,2023-08-25 00:25:22,Value for Money
1550,19,Loved it!,1,2023-01-29 22:28:41,Value for Money
1153,5,Loved it!,5,2023-06-10 02:05:54,Service
1249,12,Great experience!,1,2023-12-18 07:13:30,Food Quality
1673,1,Needs improvement.,2,2023-02-15 12:23:34,Food Quality
1437,5,Service was slow.,4,2023-06-05 14:39:37,Value for Money
1117,8,Loved it!,1,2023-02-16 22:23:53,Ambience
1770,13,Needs improvement.,5,2023-12-01 18:13:23,Value for Money
1890,8,Delicious!,2,2023-09-20 06:02:41,Service
1305,11,Loved it!,2,2023-01-26 10:04:35,Service
1267,1,Service was slow.,5,2023-01-29 02:55:01,Service
1960,13,Delicious!,5,2023-09-16 20:16:13,Value for Money
1053,19,Delicious!,1,2023-04-15 06:47:47,Value for Money
1235,3,Service was slow.,3,2023-07-05 23:28:12,Food Quality
1388,17,Loved it!,2,2023-11-05 23:54:24,Ambience
1989,5,Great experience!,1,2023-02-17 10:02:01,Value for Money
1733,20,Service was slow.,5,2023-10-09 15:46:01,Food Quality
1762,21,Service was slow.,1,2023-03-11 14:55:47,Value for Money
1824,8,Service was slow.,5,2023-05-02 02:14:59,Food Quality
1400,14,Delicious!,4,2023-05-17 05:29:48,Food Quality
1623,4,Needs improvement.,5,2023-08-23 17:01:18,Ambience
1766,11,Great experience!,5,2023-05-09 13:09:25,Value for Money
1302,20,Loved it!,5,2023-12-05 07:44:34,Food Quality
1918,15,Loved it!,3,2023-04-02 02:44:38,Service
1206,19,Needs improvement.,5,2023-01-31 03:35:03,Service
1228,7,Service was slow.,2,2023-06-09 00:26:53,Service
1852,19,Great experience!,2,2023-01-05 14:33:29,Ambience
1909,19,Loved it!,1,2023-12-05 22:43:59,Food Quality
1577,11,Could be better.,3,2023-04-23 09:56:06,Ambience
1074,5,Loved it!,1,2023-09-22 13:28:35,Value for Money
1434,5,Service was slow.,2,2023-09-12 07:00:12,Value for Money
1102,22,Could be better.,2,2023-04-29 13:14:29,Food Quality
1421,8,Needs improvement.,4,2023-08-24 06:21:08,Service
1703,10,Great experience!,5,2023-04-03 22:26:39,Food Quality
1763,6,Needs improvement.,2,2023-06-19 11:34:29,Food Quality
1737,15,Needs improvement.,1,2023-04-02 01:31:04,Food Quality
1805,16,Great experience!,1,2023-02-02 08:50:48,Ambience
1305,17,Great experience!,5,2023-06-22 18:33:26,Value for Money
1097,8,Loved it!,5,2023-12-18 18:04:17,Food Quality
1849,8,Loved it!,4,2023-09-19 08:03:36,Food Quality
1797,9,Great experience!,3,2023-01-03 00:20:02,Food Quality
1334,2,Could be better.,1,2023-09-16 15:46:28,Ambience
1858,15,Delicious!,5,2023-12-24 04:09:32,Ambience
1434,18,Loved it!,1,2023-05-06 00:53:36,Ambience
1446,3,Delicious!,5,2023-06-25 18:09:54,Food Quality
1993,17,Could be better.,2,2023-05-23 07:17:08,Service
1307,4,Great experience!,1,2023-07-14 22:38:04,Service
1248,4,Could be better.,2,2023-01-02 00:39:41,Service
1165,14,Loved it!,1,2023-03-27 14:47:09,Value for Money
1480,9,Needs improvement.,3,2023-02-01 04:39:06,Food Quality
1983,9,Great experience!,4,2023-08-17 05:24:55,Service
1334,18,Service was slow.,2,2023-04-18 04:58:01,Service
1541,10,Delicious!,5,2023-09-30 19:02:06,Service
1758,21,Could be better.,3,2023-06-23 02:40:00,Food Quality
1105,4,Great experience!,1,2023-08-26 18:48:00,Service
1562,12,Could be better.,2,2023-12-02 19:56:46,Service
1080,8,Great experience!,1,2023-08-31 17:37:28,Food Quality
1132,2,Loved it!,1,2023-02-17 06:36:32,Value for Money
1796,22,Loved it!,1,2023-04-19 21:14:20,Ambience
1899,13,Loved it!,4,2023-07-13 23:58:01,Service
1137,21,Could be better.,4,2023-01-17 08:48:40,Ambience
1183,16,Service was slow.,5,2023-03-03 23:29:54,Value for Money
1400,2,Loved it!,2,2023-01-15 16:16:23,Value for Money
1329,11,Great experience!,3,2023-12-05 10:13:06,Service
1784,10,Loved it!,3,2023-10-23 19:02:37,Food Quality
1507,15,Needs improvement.,3,2023-08-12 22:26:03,Value for Money
1851,17,Loved it!,1,2023-08-09 05:49:20,Ambience
1983,8,Could be better.,4,2023-03-13 16:45:03,Ambience
1068,18,Service was slow.,2,2023-12-21 07:58:28,Ambience
1545,9,Needs improvement.,1,2023-05-24 16:36:01,Ambience
1773,8,Could be better.,4,2023-11-14 14:46:23,Value for Money
1052,14,Could be better.,4,2023-02-06 02:47:33,Service
1449,18,Could be better.,2,2023-03-06 23:57:10,Service
1204,22,Great experience!,2,2023-05-16 08:24:09,Ambience
1125,20,Could be better.,2,2023-09-23 07:56:58,Service
1746,20,Great experience!,1,2023-11-19 15:30:32,Ambience
1042,21,Could be better.,5,2023-09-25 03:38:58,Ambience
1751,12,Delicious!,2,2023-03-31 13:37:53,Food Quality
1970,19,Needs improvement.,5,2023-04-25 00:23:46,Value for Money
1882,14,Delicious!,1,2023-12-25 22:36:55,Value for Money
1110,17,Could be better.,5,2023-07-09 23:13:08,Ambience
1760,21,Needs improvement.,3,2023-09-28 17:58:29,Value for Money
1662,3,Needs improvement.,5,2023-04-15 21:55:08,Service
1182,7,Service was slow.,2,2023-01-04 16:32:55,Ambience
1847,17,Delicious!,1,2023-10-09 16:49:20,Food Quality
1094,12,Service was slow.,2,2023-10-24 21:40:51,Service
1970,9,Needs improvement.,3,2023-08-18 04:18:08,Food Quality
1373,15,Great experience!,2,2023-09-08 07:27:14,Food Quality
1911,18,Needs improvement.,2,2023-01-08 01:57:49,Value for Money
1519,21,Service was slow.,2,2023-02-22 11:25:11,Value for Money
1899,13,Delicious!,4,2023-03-22 04:45:41,Ambience
1359,21,Could be better.,3,2023-07-30 11:22:54,Value for Money
1899,8,Could be better.,2,2023-06-08 20:59:59,Food Quality
1695,14,Delicious!,2,2023-11-02 05:08:01,Food Quality
1280,8,Could be better.,2,2023-02-10 00:13:21,Service
1194,14,Could be better.,1,2023-04-16 15:17:45,Food Quality
1863,7,Service was slow.,4,2023-07-27 08:34:29,Ambience
1194,12,Delicious!,1,2023-11-18 21:37:21,Ambience
1666,11,Loved it!,4,2023-10-16 00:55:51,Value for Money
1092,22,Great experience!,2,2023-10-11 14:46:17,Value for Money
1671,22,Great experience!,3,2023-04-15 23:53:15,Value for Money
1945,11,Could be better.,5,2023-09-04 21:32:01,Ambience
1060,22,Great experience!,5,2023-12-23 03:36:26,Food Quality
1633,13,Delicious!,2,2023-08-09 15:53:50,Value for Money
1050,18,Delicious!,1,2023-10-17 19:24:13,Service
1402,2,Needs improvement.,3,2023-06-27 05:48:04,Value for Money
1788,21,Needs improvement.,4,2023-11-08 17:30:06,Ambience
1004,15,Great experience!,2,2023-08-10 08:47:15,Value for Money
1465,20,Loved it!,3,2023-02-09 12:43:19,Food Quality
1603,18,Needs improvement.,3,2023-09-07 23:54:32,Value for Money
1681,15,Needs improvement.,4,2023-06-06 17:05:17,Ambience
1828,19,Delicious!,3,2023-02-08 17:07:30,Ambience
1533,12,Loved it!,1,2023-10-23 03:42:15,Service
1404,13,Could be better.,1,2023-05-13 21:53:02,Ambience
1837,22,Great experience!,1,2023-05-31 20:54:06,Service
1512,11,Needs improvement.,3,2023-02-07 01:23:45,Food Quality
1644,5,Loved it!,1,2023-07-09 17:18:31,Ambience
1232,1,Loved it!,4,2023-12-30 12:19:52,Value for Money
1523,3,Great experience!,3,2023-09-10 15:38:58,Food Quality
1345,22,Loved it!,5,2023-04-08 16:07:37,Value for Money
1045,19,Loved it!,3,2023-09-15 05:50:25,Value for Money
1545,7,Loved it!,4,2023-08-30 05:33:20,Value for Money
1944,12,Needs improvement.,5,2023-12-30 10:45:10,Food Quality
1077,15,Great experience!,3,2023-05-03 06:54:09,Food Quality
1729,5,Loved it!,1,2023-07-04 10:23:15,Ambience
1812,15,Loved it!,2,2023-07-16 23:06:03,Value for Money
1922,8,Needs improvement.,2,2023-04-15 06:03:50,Service
1072,10,Great experience!,1,2023-09-01 05:04:35,Ambience
1793,16,Delicious!,2,2023-05-30 16:59:36,Food Quality
1248,8,Needs improvement.,2,2023-04-15 18:39:33,Service
1046,1,Great experience!,1,2023-08-03 23:24:18,Food Quality
1120,12,Loved it!,1,2023-10-22 07:29:24,Service
1213,5,Great experience!,3,2023-05-17 21:01:13,Ambience
1238,3,Great experience!,3,2023-09-19 09:37:08,Service
1055,1,Could be better.,1,2023-03-29 21:40:26,Ambience
1349,4,Great experience!,4,2023-08-11 05:06:18,Food Quality
1106,8,Delicious!,2,2023-07-17 06:48:53,Service
1830,3,Great experience!,3,2023-08-22 19:22:51,Value for Money
1047,10,Delicious!,2,2023-01-21 11:45:31,Value for Money
1572,2,Loved it!,5,2023-09-06 02:23:12,Food Quality
1336,11,Delicious!,1,2023-08-27 10:47:54,Service
1025,10,Loved it!,4,2023-11-18 21:38:05,Value for Money
1803,21,Loved it!,5,2023-04-12 07:29:34,Ambience
1256,14,Delicious!,5,2023-04-30 07:36:31,Service
1007,7,Needs improvement.,5,2023-07-14 07:54:56,Service
1624,2,Service was slow.,1,2023-04-14 13:11:35,Value for Money
1866,9,Great experience!,3,2023-05-21 19:33:36,Ambience
1252,16,Could be better.,1,2023-04-25 19:37:07,Ambience
1691,13,Service was slow.,3,2023-09-08 20:15:54,Ambience
1718,9,Great experience!,5,2023-03-06 14:13:36,Service
1302,20,Great experience!,5,2023-08-29 11:12:40,Food Quality
1638,4,Loved it!,4,2023-07-13 03:52:30,Service
1055,22,Great experience!,3,2023-09-06 08:57:48,Service
1725,10,Could be better.,5,2023-03-22 10:27:47,Value for Money
1525,22,Great experience!,2,2023-04-09 22:28:01,Food Quality
1473,12,Delicious!,4,2023-01-25 04:50:29,Ambience
1027,17,Service was slow.,1,2023-08-16 16:39:14,Value for Money
1982,14,Delicious!,4,2023-02-01 13:44:11,Service
1077,14,Could be better.,2,2023-04-27 17:50:28,Food Quality
1215,2,Great experience!,3,2023-08-21 09:05:52,Ambience
1385,21,Could be better.,1,2023-01-21 14:17:53,Ambience
1364,20,Loved it!,1,2023-08-25 00:13:20,Service
1665,11,Delicious!,3,2023-03-05 14:33:13,Ambience
1525,16,Delicious!,4,2023-09-22 21:39:18,Ambience
1698,19,Needs improvement.,5,2023-08-19 15:16:40,Food Quality
1311,6,Great experience!,4,2023-05-05 20:07:55,Value for Money
1882,19,Loved it!,2,2023-03-26 21:18:12,Food Quality
1006,5,Delicious!,5,2023-08-10 02:29:45,Value for Money
1002,4,Delicious!,4,2023-05-23 07:54:42,Value for Money
1622,15,Loved it!,3,2023-11-10 16:00:09,Value for Money
1918,4,Could be better.,2,2023-11-03 18:26:36,Ambience
1749,20,Could be better.,2,2023-10-02 15:22:37,Food Quality
1362,10,Great experience!,2,2023-06-08 07:52:06,Ambience
1750,22,Needs improvement.,5,2023-08-31 02:42:11,Service
1507,3,Delicious!,1,2023-09-01 19:00:36,Food Quality
1273,5,Needs improvement.,5,2023-05-01 16:11:50,Value for Money
1505,6,Could be better.,4,2023-08-29 14:15:03,Ambience
1805,21,Could be better.,1,2023-05-19 23:06:09,Ambience
1738,22,Service was slow.,4,2023-07-19 18:28:07,Food Quality
1882,8,Great experience!,1,2023-03-03 11:54:41,Food Quality
1014,7,Service was slow.,5,2023-04-03 04:10:46,Value for Money
1191,21,Service was slow.,2,2023-05-30 20:10:21,Value for Money
1984,10,Service was slow.,3,2023-09-21 12:35:59,Service
1630,6,Great experience!,2,2023-09-26 15:20:47,Value for Money
1484,14,Great experience!,5,2023-03-25 03:43:41,Ambience
1027,4,Loved it!,1,2023-02-18 17:21:30,Service
1713,13,Needs improvement.,2,2023-10-16 08:16:57,Service
1038,20,Needs improvement.,5,2023-05-24 08:36:30,Service
1952,17,Loved it!,4,2023-06-30 21:19:54,Food Quality
1272,7,Loved it!,3,2023-12-25 10:30:14,Value for Money
1230,4,Could be better.,2,2023-07-12 16:58:47,Service
1085,14,Service was slow.,1,2023-02-18 01:21:50,Food Quality
1473,3,Loved it!,4,2023-01-31 03:50:23,Food Quality
1125,5,Delicious!,5,2023-07-15 12:56:26,Service
1811,16,Needs improvement.,3,2023-12-15 10:31:59,Service
1536,20,Loved it!,1,2023-12-01 07:35:52,Ambience
1144,4,Delicious!,5,2023-03-15 20:27:39,Service
1524,2,Delicious!,5,2023-01-28 05:01:17,Ambience
1211,18,Delicious!,2,2023-03-23 09:10:02,Service
1024,19,Could be better.,2,2023-04-05 13:13:04,Service
1579,19,Could be better.,1,2023-11-27 07:32:33,Value for Money
1393,17,Delicious!,5,2023-06-28 01:27:42,Service
1066,14,Could be better.,2,2023-02-11 21:17:28,Service
1232,19,Service was slow.,3,2023-07-09 13:37:04,Ambience
1108,22,Delicious!,3,2023-11-14 02:26:02,Ambience
1145,13,Service was slow.,5,2023-02-03 04:34:56,Value for Money
1110,12,Service was slow.,2,2023-11-20 06:47:52,Service
1227,6,Delicious!,1,2023-11-08 12:05:01,Service
1110,21,Needs improvement.,1,2023-09-14 01:37:03,Ambience
1469,4,Delicious!,1,2023-01-20 02:28:43,Food Quality
1033,19,Delicious!,3,2023-03-04 14:26:33,Food Quality
1622,16,Could be better.,2,2023-03-02 16:07:23,Food Quality
1775,13,Delicious!,2,2023-03-12 03:25:20,Ambience
1935,4,Needs improvement.,3,2023-06-19 01:12:20,Ambience
1368,17,Could be better.,1,2023-10-14 10:32:50,Food Quality
1747,1,Great experience!,1,2023-04-21 14:23:42,Food Quality
1594,18,Great experience!,5,2023-07-24 16:19:30,Service
1553,20,Service was slow.,4,2023-02-01 10:04:21,Ambience
1424,17,Service was slow.,2,2023-12-19 06:11:38,Ambience
1612,15,Needs improvement.,2,2023-03-09 09:57:29,Food Quality
1517,11,Loved it!,2,2023-05-12 19:43:56,Food Quality
1691,22,Great experience!,4,2023-01-23 06:14:59,Value for Money
1281,13,Service was slow.,5,2023-08-25 03:21:36,Ambience
1319,1,Great experience!,4,2023-12-04 23:44:08,Value for Money
1737,17,Needs improvement.,1,2023-12-26 15:26:12,Service
1442,6,Needs improvement.,1,2023-04-14 03:00:06,Value for Money
1951,4,Loved it!,2,2023-01-10 04:07:06,Food Quality
1314,20,Loved it!,3,2023-08-19 04:30:14,Ambience
1876,16,Could be better.,2,2023-09-13 22:42:27,Ambience
1965,15,Needs improvement.,3,2023-12-03 11:03:58,Value for Money
1740,15,Service was slow.,4,2023-08-01 07:33:09,Value for Money
1376,6,Great experience!,1,2023-02-04 17:39:40,Service
1288,15,Delicious!,3,2023-07-14 18:48:03,Service
1436,14,Loved it!,4,2023-01-29 14:25:47,Food Quality
1661,11,Delicious!,1,2023-12-28 13:14:39,Food Quality
1276,7,Service was slow.,3,2023-03-02 20:50:19,Food Quality
1709,9,Loved it!,2,2023-09-26 08:53:51,Value for Money
1581,16,Delicious!,2,2023-10-22 06:18:25,Value for Money
1502,5,Service was slow.,2,2023-09-30 01:33:36,Ambience
1623,20,Great experience!,4,2023-03-05 19:43:35,Food Quality
1515,10,Service was slow.,2,2023-04-06 02:58:44,Value for Money
1349,18,Could be better.,5,2023-02-18 09:56:46,Ambience
1842,3,Loved it!,1,2023-06-08 16:18:31,Food Quality
1445,13,Needs improvement.,4,2023-10-15 08:45:07,Service
1829,11,Great experience!,2,2023-05-21 12:29:00,Service
1349,17,Delicious!,1,2023-04-19 19:03:43,Value for Money
1606,22,Loved it!,3,2023-06-20 05:52:31,Ambience
1663,13,Needs improvement.,2,2023-05-25 07:39:23,Service
1822,6,Service was slow.,1,2023-02-18 06:42:45,Ambience
1136,17,Needs improvement.,5,2023-09-26 10:51:17,Ambience
1758,13,Loved it!,3,2023-11-10 16:14:07,Service
1898,19,Loved it!,5,2023-09-14 05:50:21,Ambience
1242,21,Could be better.,1,2023-01-30 18:58:58,Service
1542,19,Could be better.,5,2023-12-23 11:29:30,Value for Money
1039,10,Needs improvement.,1,2023-02-18 14:02:20,Food Quality
1228,3,Service was slow.,1,2023-04-30 12:05:22,Food Quality
1547,14,Needs improvement.,5,2023-06-17 11:47:32,Value for Money
1919,19,Loved it!,1,2023-02-08 06:15:43,Service
1222,5,Loved it!,2,2023-10-03 06:34:28,Service
1005,5,Delicious!,1,2023-07-31 04:54:28,Service
1321,20,Could be better.,4,2023-07-22 10:22:14,Service
1467,17,Delicious!,1,2023-06-24 06:07:46,Value for Money
1731,21,Great experience!,4,2023-05-12 01:43:02,Food Quality
1074,10,Loved it!,1,2023-08-17 04:03:35,Ambience
1003,5,Delicious!,1,2023-10-12 01:34:51,Ambience
1846,4,Needs improvement.,5,2023-09-04 02:39:22,Food Quality
1645,6,Could be better.,2,2023-03-21 09:27:15,Value for Money
